full_text,entities,username,screen_name,location,is_verified,quote_count,favorite_count,retweet_count,reply_count,created_at,tweet_id
"RT @TheRadRayy: The inhumane culture has to end, and so does the victim blaming. 
#motorwayincident #ccpo #rapeculture https://t.co/hPuRnhREXa","{'hashtags': [{'text': 'motorwayincident', 'indices': [66, 83]}, {'text': 'ccpo', 'indices': [84, 89]}, {'text': 'rapeculture', 'indices': [90, 102]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1305064749269495808, 'id_str': '1305064749269495808', 'indices': [103, 126], 'media_url': 'http://pbs.twimg.com/media/EhyFeZUXsAA1L5T.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhyFeZUXsAA1L5T.jpg', 'url': 'https://t.co/hPuRnhREXa', 'display_url': 'pic.twitter.com/hPuRnhREXa', 'expanded_url': 'https://twitter.com/TheRadRayy/status/1305064785118101504/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",Amma's Mithal,TheRadRayy,Earth,False,0,0,0,0,Tue Jul 27 07:54:19 +0000 2021,1419929127734419488
"A woman was raped in front of her husband in Pattoki. 
Those pointing at woman for being alone in motorway rape case, what do you have to say at this?
#rape 
#hangtherapist #Pakistan #JusticeForWomen #motorwayincident","{'hashtags': [{'text': 'rape', 'indices': [151, 156]}, {'text': 'hangtherapist', 'indices': [158, 172]}, {'text': 'Pakistan', 'indices': [173, 182]}, {'text': 'JusticeForWomen', 'indices': [183, 199]}, {'text': 'motorwayincident', 'indices': [200, 217]}], 'urls': [], 'user_mentions': [], 'symbols': []}",Mehak Fatima,mehakfatima620,,False,0,0,0,0,Sun Jul 25 13:30:28 +0000 2021,1419288944458575874
"RT @sunsaniaa: @Yaar_Beliy Because of 'tweeting' and making 'hashtags' #JusticeForZainab , #UsmanMirza , #motorwayincident , kinda stories became highlighted and solved. So it's better to'speak' and 'tweet' . Something is always better than nothing. :)","{'hashtags': [{'text': 'JusticeForZainab', 'indices': [56, 73]}, {'text': 'UsmanMirza', 'indices': [76, 87]}, {'text': 'motorwayincident', 'indices': [90, 107]}], 'urls': [], 'user_mentions': [{'screen_name': 'Yaar_Beliy', 'name': 'BELi', 'id': 142263976, 'id_str': '142263976', 'indices': [0, 11]}], 'symbols': []}",IsaD,PakWoman_Vs_CIC,,False,0,0,0,0,Sun Jul 25 12:46:08 +0000 2021,1419277788603850753
"@Yaar_Beliy Because of 'tweeting' and making 'hashtags' #JusticeForZainab , #UsmanMirza , #motorwayincident , kinda stories became highlighted and solved. So it's better to'speak' and 'tweet' . Something is always better than nothing. :)","{'hashtags': [{'text': 'JusticeForZainab', 'indices': [56, 73]}, {'text': 'UsmanMirza', 'indices': [76, 87]}, {'text': 'motorwayincident', 'indices': [90, 107]}], 'urls': [], 'user_mentions': [{'screen_name': 'Yaar_Beliy', 'name': 'BELi', 'id': 142263976, 'id_str': '142263976', 'indices': [0, 11]}], 'symbols': []}",Saniarita,sunsaniaa,North ,False,0,0,1,1,Sun Jul 25 10:32:53 +0000 2021,1419244256967933954
"@MeiDoctor @ArmedWithWords #justiceforzainab , #usmanmirzascandal , 
And #motorwayincident
Or is jesy Kayi horrific crimes sirf or sirf social media pe protest krny ki waja se highlight or solve huy, so if someone tweeting about the it you shouldn't discourage, Period.","{'hashtags': [{'text': 'justiceforzainab', 'indices': [27, 44]}, {'text': 'usmanmirzascandal', 'indices': [47, 65]}, {'text': 'motorwayincident', 'indices': [73, 90]}], 'urls': [], 'user_mentions': [{'screen_name': 'MeiDoctor', 'name': '𝙎𝙝𝙖𝙚𝙚𝙡', 'id': 4173075047, 'id_str': '4173075047', 'indices': [0, 10]}, {'screen_name': 'ArmedWithWords', 'name': 'Komal Shahid', 'id': 210433546, 'id_str': '210433546', 'indices': [11, 26]}], 'symbols': []}",Saniarita,sunsaniaa,North ,False,0,0,0,1,Sat Jul 24 21:34:52 +0000 2021,1419048460251287554
"RT @minal_kiani: This is #NoorMukaddam raising her voice for the victim of #motorwayincident , little did she know that demand for asking justice for her would be trending on Twitter. We never know one of us could be next as well. we are UNSAFE EVERYWHERE!!
#JusticeForNoor #JusticeforSaima https://t.co/BDVvXnMaDD","{'hashtags': [{'text': 'NoorMukaddam', 'indices': [8, 21]}, {'text': 'motorwayincident', 'indices': [58, 75]}, {'text': 'JusticeForNoor', 'indices': [241, 256]}, {'text': 'JusticeforSaima', 'indices': [257, 273]}], 'urls': [{'url': 'https://t.co/BDVvXnMaDD', 'expanded_url': 'https://twitter.com/zedeys/status/1418645807776075776', 'display_url': 'twitter.com/zedeys/status/…', 'indices': [274, 297]}], 'user_mentions': [], 'symbols': []}",(((RG))),quailcrown,NYC,False,0,0,0,0,Sat Jul 24 14:57:31 +0000 2021,1418948466395525122
"RT @NidaFatimaZaidi: Dear ladies, an empty petrol tank is now another reason for inviting rape on yourself after ur clothes appearance marital status time of mobility vicinity n proximity from poor innocent rapists. Your existence however is still the main reason u're raped
#motorwayincident
#rape","{'hashtags': [{'text': 'motorwayincident', 'indices': [254, 271]}, {'text': 'rape', 'indices': [272, 277]}], 'urls': [], 'user_mentions': [], 'symbols': []}",Hassan Shehzad,HassanShehzadZ,Islamabad,False,0,0,0,0,Sat Jul 24 12:00:13 +0000 2021,1418903845640589312
"RT @NidaFatimaZaidi: Dear ladies, an empty petrol tank is now another reason for inviting rape on yourself after ur clothes appearance marital status time of mobility vicinity n proximity from poor innocent rapists. Your existence however is still the main reason u're raped
#motorwayincident
#rape","{'hashtags': [{'text': 'motorwayincident', 'indices': [254, 271]}, {'text': 'rape', 'indices': [272, 277]}], 'urls': [], 'user_mentions': [], 'symbols': []}",Aoun Sahi,AounSahi,Islamabad,False,0,0,0,0,Sat Jul 24 11:39:36 +0000 2021,1418898659693973511
"This is #NoorMukaddam raising her voice for the victim of #motorwayincident , little did she know that demand for asking justice for her would be trending on Twitter. We never know one of us could be next as well. we are UNSAFE EVERYWHERE!!
#JusticeForNoor #JusticeforSaima https://t.co/BDVvXnMaDD","{'hashtags': [{'text': 'NoorMukaddam', 'indices': [8, 21]}, {'text': 'motorwayincident', 'indices': [58, 75]}, {'text': 'JusticeForNoor', 'indices': [241, 256]}, {'text': 'JusticeforSaima', 'indices': [257, 273]}], 'urls': [{'url': 'https://t.co/BDVvXnMaDD', 'expanded_url': 'https://twitter.com/zedeys/status/1418645807776075776', 'display_url': 'twitter.com/zedeys/status/…', 'indices': [274, 297]}], 'user_mentions': [], 'symbols': []}",Minal Kiani,minal_kiani,"Islamabad, Pakistan",False,0,0,1,0,Fri Jul 23 23:19:24 +0000 2021,1418712379899191297
"I'm on motorway &amp; this news reminding me #motorwayIncident. But why such rapes aren't being controlled despite all the negative coverage &amp; Public trials??? 

As i have been saying that Bhai log, glorifying rapes.

We don't show cigarettes on media bcz it kills but show rapes!😩 https://t.co/toHacvUeKQ","{'hashtags': [{'text': 'motorwayIncident', 'indices': [45, 62]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1418711490379591680, 'id_str': '1418711490379591680', 'indices': [286, 309], 'media_url': 'http://pbs.twimg.com/media/E7BGlXbXMAAKulJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E7BGlXbXMAAKulJ.jpg', 'url': 'https://t.co/toHacvUeKQ', 'display_url': 'pic.twitter.com/toHacvUeKQ', 'expanded_url': 'https://twitter.com/Herodotus0304/status/1418711498650705931/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 381, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 574, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 574, 'resize': 'fit'}}}]}",logicSpecie,Herodotus0304,,False,1,1,0,0,Fri Jul 23 23:15:54 +0000 2021,1418711498650705931
"RT @2003Fuqi: Government should hang the rapists in the public and also let the kids watch that so they won't become a rapist. They will be terrorized to become a rapist ... #PublicHangingOfRapists #RapistStonnedToDeath
#motorwayincident https://t.co/qDQV9azaXQ","{'hashtags': [{'text': 'PublicHangingOfRapists', 'indices': [160, 183]}, {'text': 'RapistStonnedToDeath', 'indices': [184, 205]}, {'text': 'motorwayincident', 'indices': [206, 223]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1304157048037347335, 'id_str': '1304157048037347335', 'indices': [224, 247], 'media_url': 'http://pbs.twimg.com/media/EhlL7OuWkAcEh2y.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhlL7OuWkAcEh2y.jpg', 'url': 'https://t.co/qDQV9azaXQ', 'display_url': 'pic.twitter.com/qDQV9azaXQ', 'expanded_url': 'https://twitter.com/2003Fuqi/status/1304157050969231360/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 360, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 1360, 'resize': 'fit'}, 'medium': {'w': 635, 'h': 1200, 'resize': 'fit'}}}]}",Umesatti🥀,umesatti,,False,0,0,0,0,Fri Jul 23 22:41:02 +0000 2021,1418702723306958851
"RT @Nidaiqbalbhally: I don't even need to write anything!  The data speaks volume about the type of society we have become!
Let us not forget these names!  And keep asking for Justice! 

Ps.  Justice delayed is INJUSTICE! 
#JusticeForNoor #justiceforquratulain #UsmanMirza 
#motorwayincident #sahiwal https://t.co/rTSz87760Z","{'hashtags': [{'text': 'JusticeForNoor', 'indices': [202, 217]}, {'text': 'justiceforquratulain', 'indices': [218, 239]}, {'text': 'UsmanMirza', 'indices': [240, 251]}, {'text': 'motorwayincident', 'indices': [253, 270]}, {'text': 'sahiwal', 'indices': [271, 279]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1418284964706140165, 'id_str': '1418284964706140165', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/E67CqTeWQAUO7eI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E67CqTeWQAUO7eI.jpg', 'url': 'https://t.co/rTSz87760Z', 'display_url': 'pic.twitter.com/rTSz87760Z', 'expanded_url': 'https://twitter.com/Nidaiqbalbhally/status/1418284968493686785/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 657, 'h': 1121, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 399, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 657, 'h': 1121, 'resize': 'fit'}}}]}",Fahad,fahadcheema546,"سیالکوٹ, پاکستان",False,0,0,0,0,Thu Jul 22 19:09:29 +0000 2021,1418287098310823941
"RT @Nidaiqbalbhally: I don't even need to write anything!  The data speaks volume about the type of society we have become!
Let us not forget these names!  And keep asking for Justice! 

Ps.  Justice delayed is INJUSTICE! 
#JusticeForNoor #justiceforquratulain #UsmanMirza 
#motorwayincident #sahiwal https://t.co/rTSz87760Z","{'hashtags': [{'text': 'JusticeForNoor', 'indices': [202, 217]}, {'text': 'justiceforquratulain', 'indices': [218, 239]}, {'text': 'UsmanMirza', 'indices': [240, 251]}, {'text': 'motorwayincident', 'indices': [253, 270]}, {'text': 'sahiwal', 'indices': [271, 279]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1418284964706140165, 'id_str': '1418284964706140165', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/E67CqTeWQAUO7eI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E67CqTeWQAUO7eI.jpg', 'url': 'https://t.co/rTSz87760Z', 'display_url': 'pic.twitter.com/rTSz87760Z', 'expanded_url': 'https://twitter.com/Nidaiqbalbhally/status/1418284968493686785/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 657, 'h': 1121, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 399, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 657, 'h': 1121, 'resize': 'fit'}}}]}",aich_enn,humeramujib,,False,0,0,0,0,Thu Jul 22 19:04:38 +0000 2021,1418285879953694727
"I don't even need to write anything!  The data speaks volume about the type of society we have become!
Let us not forget these names!  And keep asking for Justice! 

Ps.  Justice delayed is INJUSTICE! 
#JusticeForNoor #justiceforquratulain #UsmanMirza 
#motorwayincident #sahiwal https://t.co/rTSz87760Z","{'hashtags': [{'text': 'JusticeForNoor', 'indices': [202, 217]}, {'text': 'justiceforquratulain', 'indices': [218, 239]}, {'text': 'UsmanMirza', 'indices': [240, 251]}, {'text': 'motorwayincident', 'indices': [253, 270]}, {'text': 'sahiwal', 'indices': [271, 279]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1418284964706140165, 'id_str': '1418284964706140165', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/E67CqTeWQAUO7eI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E67CqTeWQAUO7eI.jpg', 'url': 'https://t.co/rTSz87760Z', 'display_url': 'pic.twitter.com/rTSz87760Z', 'expanded_url': 'https://twitter.com/Nidaiqbalbhally/status/1418284968493686785/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 657, 'h': 1121, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 399, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 657, 'h': 1121, 'resize': 'fit'}}}]}",Nida Iqbal Bhalli,Nidaiqbalbhally,,False,0,0,2,0,Thu Jul 22 19:01:01 +0000 2021,1418284968493686785
"a hashtag, thats all any discussion about women’s rights and safety in pakistan will ever be. #JusticeforSaima #justiceforquratulain #JusticeForNoor #motorwayincident #nayabnadeem #UsmanMirza #We_reject_domestic_violence_bill_2021 #qandeelbaloch","{'hashtags': [{'text': 'JusticeforSaima', 'indices': [94, 110]}, {'text': 'justiceforquratulain', 'indices': [111, 132]}, {'text': 'JusticeForNoor', 'indices': [133, 148]}, {'text': 'motorwayincident', 'indices': [149, 166]}, {'text': 'nayabnadeem', 'indices': [167, 179]}, {'text': 'UsmanMirza', 'indices': [180, 191]}, {'text': 'We_reject_domestic_violence_bill_2021', 'indices': [192, 230]}, {'text': 'qandeelbaloch', 'indices': [231, 245]}], 'urls': [], 'user_mentions': [], 'symbols': []}",F,FaTeriMaaKi,,False,0,0,0,0,Wed Jul 21 16:44:17 +0000 2021,1417888172046958592
"@Wabbasi007 @NHMPofficial @NHMPofficial now you want to reply on the issue or your lips &amp; fingers are sealed...
#MotorwayIncident 
#Motorway","{'hashtags': [{'text': 'MotorwayIncident', 'indices': [116, 133]}, {'text': 'Motorway', 'indices': [135, 144]}], 'urls': [], 'user_mentions': [{'screen_name': 'Wabbasi007', 'name': 'Waseem Abbasi', 'id': 70358322, 'id_str': '70358322', 'indices': [0, 11]}, {'screen_name': 'NHMPofficial', 'name': 'National Highways & Motorway Police (NHMP)', 'id': 2308142756, 'id_str': '2308142756', 'indices': [12, 25]}, {'screen_name': 'NHMPofficial', 'name': 'National Highways & Motorway Police (NHMP)', 'id': 2308142756, 'id_str': '2308142756', 'indices': [26, 39]}], 'symbols': []}",Shahzad ⁦🇵🇰⁩,sdkhan_77,"5th floor, Serena Hotel Kabul ",False,0,0,0,0,Mon Jul 19 11:45:27 +0000 2021,1417088188452151300
"RT @Fawad__Ahmed: I have a suggestion for @ImranKhanPTI and CMs.
 In the last two decades, anti terrorism wings were raised in all our security agencies and the police. Most professional and efficient officers were posted in those. Over the years, they have evolved an extensive 1/3
#motorwaycase","{'hashtags': [{'text': 'motorwaycase', 'indices': [265, 278]}], 'urls': [], 'user_mentions': [{'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': 122453931, 'id_str': '122453931', 'indices': [24, 37]}], 'symbols': []}",Fawad,Fawad__Ahmed,Lahore Pakistan ,False,0,0,0,0,Thu Jul 08 16:16:51 +0000 2021,1413170222664540160
"RT @courtingthelaw: Waseem Ahmed Phulpoto, senior Civil and Assistant Sessions Judge, highlights the recently promulgated anti-rape legislation in Pakistan.

#CourtingTheLaw #Pakistan #rape #VAW #antirape #motorwaycase #Zainabcase @mohrpakistan @MoLawJusticeof1 @MalBokhari

https://t.co/seStmaiIVP","{'hashtags': [{'text': 'CourtingTheLaw', 'indices': [138, 153]}, {'text': 'Pakistan', 'indices': [154, 163]}, {'text': 'rape', 'indices': [164, 169]}, {'text': 'VAW', 'indices': [170, 174]}, {'text': 'antirape', 'indices': [175, 184]}, {'text': 'motorwaycase', 'indices': [185, 198]}, {'text': 'Zainabcase', 'indices': [199, 210]}], 'urls': [{'url': 'https://t.co/seStmaiIVP', 'expanded_url': 'https://courtingthelaw.com/2021/07/08/commentary/fighting-rape-with-legislative-reform/', 'display_url': 'courtingthelaw.com/2021/07/08/com…', 'indices': [255, 278]}], 'user_mentions': [{'screen_name': 'mohrpakistan', 'name': 'Ministry of Human Rights', 'id': 941547276018872320, 'id_str': '941547276018872320', 'indices': [211, 224]}, {'screen_name': 'MoLawJusticeof1', 'name': 'Ministry of Law&Justice (official)', 'id': 1294160955182546944, 'id_str': '1294160955182546944', 'indices': [225, 241]}, {'screen_name': 'MalBokhari', 'name': 'Maleeka Bokhari', 'id': 257179355, 'id_str': '257179355', 'indices': [242, 253]}], 'symbols': []}",Taimur Malik,taimur_malik,Global,False,0,0,0,0,Thu Jul 08 15:02:10 +0000 2021,1413151428021915652
"Waseem Ahmed Phulpoto, senior Civil and Assistant Sessions Judge, highlights the recently promulgated anti-rape legislation in Pakistan.

#CourtingTheLaw #Pakistan #rape #VAW #antirape #motorwaycase #Zainabcase @mohrpakistan @MoLawJusticeof1 @MalBokhari

https://t.co/seStmaiIVP","{'hashtags': [{'text': 'CourtingTheLaw', 'indices': [138, 153]}, {'text': 'Pakistan', 'indices': [154, 163]}, {'text': 'rape', 'indices': [164, 169]}, {'text': 'VAW', 'indices': [170, 174]}, {'text': 'antirape', 'indices': [175, 184]}, {'text': 'motorwaycase', 'indices': [185, 198]}, {'text': 'Zainabcase', 'indices': [199, 210]}], 'urls': [{'url': 'https://t.co/seStmaiIVP', 'expanded_url': 'https://courtingthelaw.com/2021/07/08/commentary/fighting-rape-with-legislative-reform/', 'display_url': 'courtingthelaw.com/2021/07/08/com…', 'indices': [255, 278]}], 'user_mentions': [{'screen_name': 'mohrpakistan', 'name': 'Ministry of Human Rights', 'id': 941547276018872320, 'id_str': '941547276018872320', 'indices': [211, 224]}, {'screen_name': 'MoLawJusticeof1', 'name': 'Ministry of Law&Justice (official)', 'id': 1294160955182546944, 'id_str': '1294160955182546944', 'indices': [225, 241]}, {'screen_name': 'MalBokhari', 'name': 'Maleeka Bokhari', 'id': 257179355, 'id_str': '257179355', 'indices': [242, 253]}], 'symbols': []}",Courting The Law,courtingthelaw,Pakistan,False,0,0,3,0,Thu Jul 08 14:51:15 +0000 2021,1413148681503612935
"@ErummKhan We would like to get advice for #motorwayincident victim, children who are abused by the mullahs, a 4/5 year girl kidnapped while playing and the girls within the home abused by the family members, please","{'hashtags': [{'text': 'motorwayincident', 'indices': [43, 60]}], 'urls': [], 'user_mentions': [{'screen_name': 'ErummKhan', 'name': 'Erum Zaeem', 'id': 2739115128, 'id_str': '2739115128', 'indices': [0, 10]}], 'symbols': []}",Mahvash Ansari,mahvash_ansari,"Islamabad, Pakistan",False,0,0,0,0,Thu Jul 08 04:49:34 +0000 2021,1412997264583315462
"RT @Usmanitrate: So our respected authorities trying to say ‘Rapist ka to kaam h Rape krna, wo to krega! Aurat kyu apni hifzat kar rahi’ 
Do you guys even have a little guilt? I wish this will never happen to your mothers, wife or sister.
#motorwayincident #CCPOLahore","{'hashtags': [{'text': 'motorwayincident', 'indices': [222, 239]}, {'text': 'CCPOLahore', 'indices': [240, 251]}], 'urls': [], 'user_mentions': [], 'symbols': []}",USمAN,Usmanitrate,Naya Pakistan,False,0,0,0,0,Tue Jul 06 16:37:19 +0000 2021,1412450596813250560
RT @younusalgohar: .@ImranKhanPTI rapists must not be spared. Hang them publicly. Justice must be seen to be done. #motorwayincident #RapistStonnedToDeath,"{'hashtags': [{'text': 'motorwayincident', 'indices': [96, 113]}, {'text': 'RapistStonnedToDeath', 'indices': [114, 135]}], 'urls': [], 'user_mentions': [{'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': 122453931, 'id_str': '122453931', 'indices': [1, 14]}], 'symbols': []}",NEHA GOHAR .,Azeemun1,India,False,0,0,0,0,Tue Jul 06 07:40:47 +0000 2021,1412315574005243907
